day,shift,courier_id,job,stops,route_time,spr,sporh
7,MORNING,0,STAFF,23,158,23.0,524.0506329113924
7,MORNING,51,SUB_CON,23,141,23.0,587.2340425531914
7,MORNING,18,STAFF,23,140,23.0,591.4285714285714
7,MORNING,14,SUB_CON,24,151,24.0,572.1854304635762
7,AFTERNOON,13,STAFF,18,168,18.0,385.7142857142857
7,AFTERNOON,15,STAFF,20,151,20.0,476.82119205298017
7,AFTERNOON,22,STAFF,20,160,20.0,450.0
7,AFTERNOON,20,STAFF,21,175,21.0,432.0
7,AFTERNOON,3,STAFF,21,161,21.0,469.5652173913044
7,AFTERNOON,45,STAFF,21,155,21.0,487.741935483871
7,AFTERNOON,2,STAFF,21,125,21.0,604.8
7,AFTERNOON,33,STAFF,21,166,21.0,455.421686746988
7,AFTERNOON,64,SUB_CON,22,134,22.0,591.0447761194031
7,AFTERNOON,9,SUB_CON,22,121,22.0,654.5454545454545
7,AFTERNOON,35,STAFF,23,147,23.0,563.265306122449
7,AFTERNOON,9,STAFF,22,143,22.0,553.8461538461538
7,AFTERNOON,47,STAFF,22,148,22.0,535.1351351351351
7,AFTERNOON,11,SUB_CON,23,171,23.0,484.2105263157895
7,AFTERNOON,5,STAFF,23,129,23.0,641.860465116279
7,AFTERNOON,39,STAFF,24,145,24.0,595.8620689655172
7,AFTERNOON,17,STAFF,23,176,23.0,470.45454545454544
7,AFTERNOON,4,STAFF,24,144,24.0,600.0
7,AFTERNOON,37,STAFF,23,143,23.0,579.020979020979
7,AFTERNOON,61,SUB_CON,23,152,23.0,544.7368421052631
7,AFTERNOON,25,STAFF,24,154,24.0,561.038961038961
7,AFTERNOON,1,STAFF,23,175,23.0,473.1428571428571
7,AFTERNOON,49,STAFF,23,177,23.0,467.79661016949154
7,AFTERNOON,46,STAFF,23,138,23.0,600.0
7,AFTERNOON,38,STAFF,24,180,24.0,480.0
7,AFTERNOON,41,STAFF,23,176,23.0,470.45454545454544
7,AFTERNOON,12,STAFF,24,131,24.0,659.5419847328244
7,AFTERNOON,16,STAFF,24,162,24.0,533.3333333333334
7,AFTERNOON,31,STAFF,24,135,24.0,640.0
8,MORNING,3,STAFF,19,180,19.0,380.0
8,MORNING,21,STAFF,19,164,19.0,417.0731707317073
8,MORNING,0,SUB_CON,20,163,20.0,441.7177914110429
8,MORNING,17,STAFF,21,174,21.0,434.48275862068965
8,MORNING,6,STAFF,21,159,21.0,475.47169811320754
8,MORNING,34,STAFF,21,176,21.0,429.5454545454545
8,MORNING,1,STAFF,22,171,22.0,463.1578947368421
8,MORNING,33,STAFF,21,180,21.0,420.0
8,MORNING,7,STAFF,22,139,22.0,569.7841726618706
8,MORNING,44,STAFF,22,177,22.0,447.4576271186441
8,MORNING,20,STAFF,22,169,22.0,468.6390532544379
8,MORNING,16,STAFF,23,137,23.0,604.3795620437955
8,MORNING,47,STAFF,23,157,23.0,527.3885350318471
8,MORNING,42,STAFF,23,178,23.0,465.1685393258427
8,MORNING,14,STAFF,23,129,23.0,641.860465116279
8,MORNING,23,STAFF,23,161,23.0,514.2857142857143
8,MORNING,39,STAFF,24,177,24.0,488.135593220339
8,MORNING,18,STAFF,24,156,24.0,553.8461538461538
8,MORNING,59,SUB_CON,23,137,23.0,604.3795620437955
8,MORNING,37,STAFF,23,155,23.0,534.1935483870968
8,MORNING,5,STAFF,24,121,24.0,714.0495867768594
8,MORNING,43,STAFF,23,171,23.0,484.2105263157895
8,MORNING,0,STAFF,24,179,24.0,482.68156424581
8,MORNING,66,SUB_CON,24,132,24.0,654.5454545454545
8,MORNING,40,STAFF,24,162,24.0,533.3333333333334
8,MORNING,33,SUB_CON,24,144,24.0,600.0
8,MORNING,55,SUB_CON,24,135,24.0,640.0
8,MORNING,36,SUB_CON,25,139,25.0,647.4820143884892
8,AFTERNOON,37,STAFF,19,173,19.0,395.37572254335265
8,AFTERNOON,33,STAFF,19,127,19.0,538.5826771653543
8,AFTERNOON,41,STAFF,20,161,20.0,447.2049689440994
8,AFTERNOON,36,STAFF,21,124,21.0,609.6774193548387
8,AFTERNOON,3,STAFF,21,164,21.0,460.9756097560975
8,AFTERNOON,42,STAFF,22,129,22.0,613.953488372093
8,AFTERNOON,26,STAFF,22,162,22.0,488.8888888888889
8,AFTERNOON,44,STAFF,22,153,22.0,517.6470588235294
8,AFTERNOON,25,STAFF,22,172,22.0,460.4651162790697
8,AFTERNOON,18,STAFF,22,173,22.0,457.8034682080925
8,AFTERNOON,19,STAFF,22,122,22.0,649.1803278688524
8,AFTERNOON,34,STAFF,22,128,22.0,618.75
8,AFTERNOON,14,STAFF,22,162,22.0,488.8888888888889
8,AFTERNOON,22,STAFF,23,133,23.0,622.5563909774436
8,AFTERNOON,60,SUB_CON,23,152,23.0,544.7368421052631
8,AFTERNOON,1,STAFF,23,146,23.0,567.1232876712329
8,AFTERNOON,49,STAFF,23,132,23.0,627.2727272727273
8,AFTERNOON,37,SUB_CON,23,138,23.0,600.0
8,AFTERNOON,15,SUB_CON,23,173,23.0,478.61271676300584
8,AFTERNOON,13,STAFF,23,172,23.0,481.39534883720927
8,AFTERNOON,5,STAFF,24,155,24.0,557.4193548387096
8,AFTERNOON,29,STAFF,23,144,23.0,575.0
8,AFTERNOON,9,STAFF,24,143,24.0,604.1958041958042
8,AFTERNOON,17,STAFF,23,145,23.0,571.0344827586207
8,AFTERNOON,23,STAFF,24,159,24.0,543.3962264150944
8,AFTERNOON,2,SUB_CON,24,151,24.0,572.1854304635762
8,AFTERNOON,44,SUB_CON,24,177,24.0,488.135593220339
8,AFTERNOON,48,STAFF,24,172,24.0,502.3255813953488
8,AFTERNOON,2,STAFF,24,162,24.0,533.3333333333334
8,AFTERNOON,35,STAFF,24,141,24.0,612.7659574468084
9,MORNING,22,STAFF,18,154,18.0,420.7792207792208
9,MORNING,0,STAFF,20,173,20.0,416.1849710982659
9,MORNING,13,STAFF,20,159,20.0,452.8301886792453
9,MORNING,9,STAFF,21,126,21.0,599.9999999999999
9,MORNING,7,STAFF,20,140,20.0,514.2857142857142
9,MORNING,28,STAFF,20,133,20.0,541.3533834586466
9,MORNING,3,STAFF,21,139,21.0,543.884892086331
9,MORNING,21,SUB_CON,22,125,22.0,633.6
9,MORNING,17,STAFF,22,149,22.0,531.5436241610738
9,MORNING,49,STAFF,22,150,22.0,528.0
9,MORNING,33,STAFF,22,124,22.0,638.7096774193549
9,MORNING,44,STAFF,23,127,23.0,651.9685039370079
9,MORNING,24,STAFF,22,173,22.0,457.8034682080925
9,MORNING,7,SUB_CON,23,175,23.0,473.1428571428571
9,MORNING,58,SUB_CON,23,135,23.0,613.3333333333334
9,MORNING,40,STAFF,23,133,23.0,622.5563909774436
9,MORNING,12,STAFF,24,159,24.0,543.3962264150944
9,MORNING,20,STAFF,24,129,24.0,669.767441860465
9,MORNING,11,STAFF,24,148,24.0,583.7837837837837
9,MORNING,41,SUB_CON,24,123,24.0,702.439024390244
9,MORNING,23,SUB_CON,24,147,24.0,587.7551020408164
9,MORNING,38,SUB_CON,24,132,24.0,654.5454545454545
9,MORNING,47,STAFF,24,127,24.0,680.3149606299213
9,MORNING,37,SUB_CON,24,150,24.0,576.0
9,AFTERNOON,1,STAFF,18,131,18.0,494.65648854961836
9,AFTERNOON,27,STAFF,17,179,17.0,341.8994413407821
9,AFTERNOON,0,STAFF,20,122,20.0,590.1639344262295
9,AFTERNOON,6,STAFF,20,159,20.0,452.8301886792453
9,AFTERNOON,39,STAFF,20,150,20.0,480.0
9,AFTERNOON,23,STAFF,21,157,21.0,481.52866242038215
9,AFTERNOON,47,STAFF,21,143,21.0,528.6713286713286
9,AFTERNOON,37,STAFF,22,136,22.0,582.3529411764706
9,AFTERNOON,7,SUB_CON,21,155,21.0,487.741935483871
9,AFTERNOON,63,SUB_CON,21,166,21.0,455.421686746988
9,AFTERNOON,35,STAFF,21,132,21.0,572.7272727272727
9,AFTERNOON,30,STAFF,22,126,22.0,628.5714285714286
9,AFTERNOON,11,STAFF,22,125,22.0,633.6
9,AFTERNOON,67,SUB_CON,23,148,23.0,559.4594594594595
9,AFTERNOON,27,SUB_CON,23,141,23.0,587.2340425531914
9,AFTERNOON,20,STAFF,22,166,22.0,477.10843373493975
9,AFTERNOON,8,STAFF,23,157,23.0,527.3885350318471
9,AFTERNOON,9,SUB_CON,23,149,23.0,555.7046979865771
9,AFTERNOON,66,SUB_CON,23,157,23.0,527.3885350318471
9,AFTERNOON,10,STAFF,23,142,23.0,583.0985915492959
9,AFTERNOON,5,STAFF,24,168,24.0,514.2857142857142
9,AFTERNOON,42,STAFF,23,150,23.0,552.0
9,AFTERNOON,45,STAFF,24,154,24.0,561.038961038961
9,AFTERNOON,16,STAFF,24,152,24.0,568.421052631579
9,AFTERNOON,19,STAFF,24,137,24.0,630.6569343065693
9,AFTERNOON,13,SUB_CON,24,164,24.0,526.8292682926829
9,AFTERNOON,33,SUB_CON,24,156,24.0,553.8461538461538
9,AFTERNOON,44,STAFF,24,127,24.0,680.3149606299213
10,MORNING,4,STAFF,16,146,16.0,394.5205479452055
10,MORNING,31,STAFF,17,149,17.0,410.73825503355704
10,MORNING,17,STAFF,19,172,19.0,397.6744186046511
10,MORNING,30,STAFF,19,151,19.0,452.98013245033115
10,MORNING,37,STAFF,19,133,19.0,514.2857142857142
10,MORNING,27,STAFF,21,166,21.0,455.421686746988
10,MORNING,6,STAFF,20,164,20.0,439.0243902439024
10,MORNING,0,STAFF,21,178,21.0,424.7191011235955
10,MORNING,1,STAFF,22,131,22.0,604.5801526717557
10,MORNING,21,STAFF,22,150,22.0,528.0
10,MORNING,12,STAFF,20,165,20.0,436.3636363636364
10,MORNING,15,STAFF,22,151,22.0,524.5033112582781
10,MORNING,45,STAFF,22,175,22.0,452.57142857142856
10,MORNING,13,STAFF,22,158,22.0,501.26582278481015
10,MORNING,25,STAFF,22,166,22.0,477.10843373493975
10,MORNING,16,STAFF,22,150,22.0,528.0
10,MORNING,22,STAFF,23,178,23.0,465.1685393258427
10,MORNING,32,SUB_CON,23,148,23.0,559.4594594594595
10,MORNING,16,SUB_CON,23,171,23.0,484.2105263157895
10,MORNING,11,STAFF,22,124,22.0,638.7096774193549
10,MORNING,61,SUB_CON,23,168,23.0,492.85714285714283
10,MORNING,54,SUB_CON,24,174,24.0,496.55172413793105
10,MORNING,7,STAFF,24,161,24.0,536.6459627329193
10,MORNING,46,STAFF,24,136,24.0,635.2941176470588
10,MORNING,34,STAFF,24,152,24.0,568.421052631579
10,AFTERNOON,31,SUB_CON,20,133,20.0,541.3533834586466
10,AFTERNOON,26,STAFF,20,132,20.0,545.4545454545455
10,AFTERNOON,21,STAFF,22,131,22.0,604.5801526717557
10,AFTERNOON,8,STAFF,21,121,21.0,624.793388429752
10,AFTERNOON,12,STAFF,22,158,22.0,501.26582278481015
10,AFTERNOON,25,STAFF,21,145,21.0,521.3793103448276
10,AFTERNOON,37,STAFF,22,132,22.0,600.0
10,AFTERNOON,44,STAFF,22,151,22.0,524.5033112582781
10,AFTERNOON,41,STAFF,22,122,22.0,649.1803278688524
10,AFTERNOON,10,STAFF,22,142,22.0,557.7464788732394
10,AFTERNOON,40,STAFF,22,173,22.0,457.8034682080925
10,AFTERNOON,7,STAFF,23,145,23.0,571.0344827586207
10,AFTERNOON,30,STAFF,23,124,23.0,667.741935483871
10,AFTERNOON,29,STAFF,23,122,23.0,678.6885245901639
10,AFTERNOON,23,STAFF,23,125,23.0,662.4
10,AFTERNOON,13,STAFF,24,139,24.0,621.5827338129496
10,AFTERNOON,64,SUB_CON,24,131,24.0,659.5419847328244
10,AFTERNOON,42,STAFF,23,177,23.0,467.79661016949154
10,AFTERNOON,11,STAFF,24,134,24.0,644.7761194029852
10,AFTERNOON,32,STAFF,24,175,24.0,493.7142857142857
10,AFTERNOON,28,STAFF,24,180,24.0,480.0
10,AFTERNOON,16,STAFF,24,169,24.0,511.2426035502959
11,MORNING,21,STAFF,20,124,20.0,580.6451612903226
11,MORNING,16,STAFF,20,131,20.0,549.6183206106871
11,MORNING,48,STAFF,21,123,21.0,614.6341463414634
11,MORNING,14,STAFF,21,146,21.0,517.8082191780823
11,MORNING,1,STAFF,20,159,20.0,452.8301886792453
11,MORNING,4,STAFF,21,158,21.0,478.4810126582279
11,MORNING,23,STAFF,22,167,22.0,474.251497005988
11,MORNING,43,STAFF,22,171,22.0,463.1578947368421
11,MORNING,42,STAFF,22,129,22.0,613.953488372093
11,MORNING,45,STAFF,24,156,24.0,553.8461538461538
11,MORNING,31,STAFF,23,139,23.0,595.68345323741
11,MORNING,9,STAFF,22,133,22.0,595.4887218045112
11,MORNING,12,STAFF,23,132,23.0,627.2727272727273
11,MORNING,27,STAFF,22,169,22.0,468.6390532544379
11,MORNING,13,STAFF,23,129,23.0,641.860465116279
11,MORNING,5,SUB_CON,24,144,24.0,600.0
11,MORNING,41,STAFF,25,156,25.0,576.9230769230769
11,AFTERNOON,47,STAFF,19,172,19.0,397.6744186046511
11,AFTERNOON,12,STAFF,19,162,19.0,422.22222222222223
11,AFTERNOON,13,STAFF,19,180,19.0,380.0
11,AFTERNOON,23,STAFF,20,132,20.0,545.4545454545455
11,AFTERNOON,48,STAFF,20,178,20.0,404.49438202247194
11,AFTERNOON,36,STAFF,20,171,20.0,421.05263157894734
11,AFTERNOON,30,SUB_CON,21,180,21.0,420.0
11,AFTERNOON,61,SUB_CON,21,154,21.0,490.90909090909093
11,AFTERNOON,22,STAFF,21,180,21.0,420.0
11,AFTERNOON,25,STAFF,22,154,22.0,514.2857142857143
11,AFTERNOON,7,STAFF,22,171,22.0,463.1578947368421
11,AFTERNOON,18,STAFF,22,170,22.0,465.88235294117646
11,AFTERNOON,42,STAFF,22,167,22.0,474.251497005988
11,AFTERNOON,37,STAFF,22,171,22.0,463.1578947368421
11,AFTERNOON,31,STAFF,23,124,23.0,667.741935483871
11,AFTERNOON,3,STAFF,22,135,22.0,586.6666666666667
11,AFTERNOON,10,STAFF,23,137,23.0,604.3795620437955
11,AFTERNOON,24,STAFF,23,164,23.0,504.8780487804878
11,AFTERNOON,63,SUB_CON,23,145,23.0,571.0344827586207
11,AFTERNOON,29,STAFF,23,177,23.0,467.79661016949154
11,AFTERNOON,28,STAFF,23,128,23.0,646.875
11,AFTERNOON,27,STAFF,24,137,24.0,630.6569343065693
11,AFTERNOON,4,SUB_CON,24,138,24.0,626.0869565217391
11,AFTERNOON,20,STAFF,24,137,24.0,630.6569343065693
11,AFTERNOON,2,STAFF,25,132,25.0,681.8181818181819
11,AFTERNOON,21,STAFF,24,163,24.0,530.0613496932515
11,AFTERNOON,30,STAFF,24,129,24.0,669.767441860465
11,AFTERNOON,5,STAFF,24,138,24.0,626.0869565217391
11,AFTERNOON,40,STAFF,24,137,24.0,630.6569343065693
11,AFTERNOON,26,STAFF,24,127,24.0,680.3149606299213
12,MORNING,24,STAFF,18,162,18.0,400.0
12,MORNING,37,STAFF,19,161,19.0,424.84472049689447
12,MORNING,20,STAFF,20,129,20.0,558.1395348837209
12,MORNING,16,STAFF,19,172,19.0,397.6744186046511
12,MORNING,27,STAFF,21,129,21.0,586.046511627907
12,MORNING,43,STAFF,21,147,21.0,514.2857142857143
12,MORNING,4,STAFF,20,168,20.0,428.57142857142856
12,MORNING,6,STAFF,21,174,21.0,434.48275862068965
12,MORNING,23,STAFF,22,167,22.0,474.251497005988
12,MORNING,17,STAFF,22,162,22.0,488.8888888888889
12,MORNING,69,SUB_CON,22,171,22.0,463.1578947368421
